date,salesperson,customername,carmake,carmodel,caryear,saleprice,commissionrate,commissionearned
2023-05-01,Thomas Yoder,Victor Vang,Nissan,Silverado,2021,34021,0.053769748,1829.3
2023-05-01,Jennifer Bender,Kathleen Cook,Honda,Silverado,2012,43738,0.087666063,3834.34
2023-05-01,John Butler,Matthew Barnett,Ford,F-150,2016,32850,0.065172521,2140.92
2023-05-01,Scott Alexander,Angela Harvey MD,Chevrolet,Altima,2020,39922,0.119255292,4760.91
2023-05-01,Amanda Mcclure,Andrew Baker,Ford,Silverado,2018,35332,0.069660377,2461.24
2023-05-01,Yvette Green,Todd Lopez,Honda,Altima,2016,39949,0.067816945,2709.22
2023-05-01,Amber Williams,Jill Smith,Toyota,Civic,2011,30754,0.124426742,3826.62
2023-05-01,Jenna Hoover,William Lewis,Toyota,Civic,2022,47547,0.068505417,3257.23
2023-05-01,Ryan Hicks,Cheryl Williams,Ford,Civic,2019,43343,0.076196119,3302.57
2023-05-01,Charles Diaz,Michael Reed,Ford,F-150,2013,27957,0.068882128,1925.74
2023-05-01,Michelle Martin,Jennifer Pierce,Honda,F-150,2017,35809,0.118296363,4236.07
2023-05-01,Christopher Hunter,Stephanie Wood,Chevrolet,Civic,2013,37452,0.064907779,2430.93
2023-05-01,Mary Elliott DVM,Jennifer Hanson,Toyota,F-150,2018,33285,0.100707335,3352.04
2023-05-01,Michelle Sanchez,Richard Huffman,Nissan,F-150,2010,47615,0.052209752,2485.97
2023-05-01,Jasmine Ray,Jeremy Wilson,Chevrolet,Silverado,2019,22244,0.099144815,2205.38
2023-05-01,Curtis Combs,Dr. Anthony Duffy,Chevrolet,Silverado,2017,13007,0.057860662,752.59
2023-05-01,Nicolas Faulkner,Ms. Lisa King,Ford,Corolla,2013,20444,0.057379613,1173.07
2023-05-01,Eric Scott,John Johnson,Toyota,Civic,2019,29481,0.092575801,2729.23
2023-05-01,Amy Green,Eric Garner,Toyota,Corolla,2018,42232,0.087903855,3712.36
2023-05-01,Angel Johnston,Frank Morris,Honda,F-150,2011,22112,0.066526545,1471.03
2023-05-01,Pamela Murray,Heather Smith,Toyota,Corolla,2012,38359,0.050329099,1930.57
2023-05-01,Veronica Weber,Michael Parker,Ford,F-150,2019,48749,0.139294812,6790.48
2023-05-01,Christopher Garza,Joshua Roberts,Chevrolet,Corolla,2011,41751,0.140686969,5873.82
2023-05-01,Ryan Davis,Jesse Alvarez,Ford,Corolla,2019,27084,0.089532878,2424.91
2023-05-01,Scott Meyer,Julie Jones,Toyota,Civic,2016,45364,0.117898522,5348.35
2023-05-01,Dr. Jacob Banks,Tina Pierce,Honda,Silverado,2019,41555,0.055538622,2307.91
2023-05-01,Frederick Ritter,Anthony Reese,Chevrolet,F-150,2015,25953,0.097601594,2533.05
2023-05-01,Richard Berry,David Hobbs,Toyota,Silverado,2012,43386,0.079599044,3453.48
2023-05-01,Jennifer Davis,Jennifer Hernandez,Honda,Corolla,2018,15215,0.107446042,1634.79
2023-05-01,Tara Smith,Karen Carter,Toyota,Silverado,2020,15683,0.058428694,916.34
2023-05-01,Adam Stanley,Justin Snyder,Chevrolet,Corolla,2011,48093,0.10053468,4835.01
2023-05-01,Debra Dixon,Richard Liu,Toyota,Corolla,2016,32401,0.11106268,3598.54
2023-05-01,Sandra Stone,Lauren Jones,Nissan,Civic,2015,31551,0.139647962,4406.03
2023-05-01,Caleb Larson,Michael Hawkins,Toyota,Altima,2014,45316,0.109989691,4984.29
2023-05-01,Melissa Moreno,Helen Smith,Chevrolet,Silverado,2015,48721,0.07162895,3489.83
2023-05-01,Alexandra Reynolds,Robert Davis,Chevrolet,F-150,2012,23314,0.133081494,3102.66
2023-05-01,John Finley,Gina Allen,Ford,Corolla,2012,13790,0.137670362,1898.47
2023-05-01,Katherine Carney,Leah Miller,Chevrolet,F-150,2014,18024,0.058563651,1055.55
2023-05-01,Megan Torres,Kelly Wilson,Toyota,Altima,2013,31711,0.122171689,3874.19
2023-05-01,Julie Downs,Anna Cobb,Nissan,Corolla,2022,42829,0.102433812,4387.14
2023-05-01,Jeffrey Anderson,Susan Foley,Honda,F-150,2022,35971,0.120205006,4323.89
2023-05-01,Mr. Henry Yang Jr.,Isabella Brown,Honda,F-150,2017,17356,0.082149606,1425.79
2023-05-01,Thomas Miller,Brooke Rogers,Nissan,Civic,2014,47939,0.092058349,4413.19
2023-05-01,Alexis Dodson,John Adams,Honda,Civic,2018,14562,0.147629369,2149.78
2023-05-01,Brittany Phillips,Elizabeth Johnson,Nissan,F-150,2018,14794,0.090805423,1343.38
2023-05-01,Debbie Torres,Ann Williamson,Ford,Silverado,2016,16382,0.119296202,1954.31
2023-05-01,Rebecca Carter,Elizabeth Carr,Chevrolet,F-150,2014,47667,0.095575551,4555.8
2023-05-01,Brendan Parker,Jerry Martinez,Nissan,F-150,2013,26895,0.13558245,3646.49
2023-05-01,Lydia Dickerson,Gina Kim,Chevrolet,F-150,2010,49405,0.136947448,6765.89
2023-05-01,Anthony Martin,Hunter Williams,Nissan,F-150,2021,33912,0.145179296,4923.32
2023-05-01,Kimberly Mccoy,Kathleen Bell,Chevrolet,Silverado,2014,45323,0.06693511,3033.7
2023-05-01,Wendy Lopez,Michael Evans,Ford,Silverado,2012,26506,0.107537779,2850.4
2023-05-01,Brandy Anderson,Amanda Evans,Toyota,Altima,2022,23177,0.085048127,1971.16
2023-05-01,Daniel Orozco,Sharon Ramirez,Ford,Silverado,2015,14825,0.091710716,1359.61
2023-05-01,Cindy Washington,Randy Daniels,Nissan,F-150,2015,42995,0.068159335,2930.51
2023-05-01,Kimberly Rodriguez,Peter Taylor,Toyota,Altima,2020,19529,0.135184461,2640.02
2023-05-01,Clifford Garner,Victoria Mata,Ford,Civic,2013,39677,0.127241318,5048.55
2023-05-01,Todd Rangel,Eric Bartlett,Chevrolet,Altima,2018,45382,0.068810403,3122.75
2023-05-01,Rita Cruz,Jennifer Gordon,Honda,Corolla,2012,17925,0.146534557,2626.63
2023-05-01,Patrick Grimes,Mary Davis,Chevrolet,F-150,2017,19418,0.119505249,2320.55
2023-05-01,Christy French,Michael Davis,Nissan,Corolla,2010,43592,0.136697988,5958.94
2023-05-01,Marvin Huber,Erin Lamb,Toyota,Altima,2012,31981,0.052341753,1673.94
2023-05-01,John Miller,Jasmine Mosley,Chevrolet,Civic,2013,13075,0.115461539,1509.66
2023-05-01,Sarah Chapman,Jill Juarez,Ford,Altima,2018,46778,0.060209475,2816.48
2023-05-01,Matthew Montgomery,Jillian Pearson,Nissan,Altima,2022,18764,0.142597146,2675.69
2023-05-01,Theresa Wright,Mitchell Weiss,Chevrolet,Corolla,2022,46153,0.093590818,4319.5
2023-05-01,Michelle Howard,Catherine Guerrero,Ford,Corolla,2019,40626,0.135439115,5502.35
2023-05-01,Melinda Christensen,Linda Cain,Ford,F-150,2014,28350,0.138406259,3923.82
2023-05-01,Tommy Mclaughlin,Danielle Perkins,Toyota,Civic,2021,47067,0.082450093,3880.68
2023-05-01,Scott Mercer,Brendan Sandoval,Toyota,Civic,2022,26050,0.142972114,3724.42
2023-05-01,Christopher Vance,Eric Evans,Honda,F-150,2017,32658,0.068126684,2224.88
2023-05-01,Courtney Cox,Brenda Hall,Toyota,Altima,2013,44841,0.091140782,4086.84
2023-05-01,Vanessa Johnson,Sherry Velazquez,Honda,F-150,2017,41163,0.065667887,2703.09
2023-05-01,Jenna Stevens,Ernest Lewis,Honda,Silverado,2021,12151,0.109527087,1330.86
2023-05-01,Melanie Perez,Alan Fuentes,Ford,F-150,2014,49648,0.056599246,2810.04
2023-05-01,Betty Larsen,Norman Williams,Nissan,Corolla,2020,28087,0.148366419,4167.17
2023-05-01,Cheryl Holmes,Stephanie Brown,Chevrolet,F-150,2013,21526,0.119018051,2561.98
2023-05-01,Patrick Cooper,Patricia Murphy,Chevrolet,Corolla,2011,28578,0.075183763,2148.6
2023-05-01,Gregory Lamb,Lisa Alvarado,Ford,Corolla,2019,17912,0.135397626,2425.24
2023-05-01,Angel King,Chad Avila,Ford,Silverado,2013,47355,0.085270289,4037.97
2023-05-01,Elizabeth King,Linda Beltran,Honda,Altima,2019,45955,0.058542559,2690.32
2023-05-01,Luke Huffman,Tiffany Martinez,Chevrolet,Silverado,2015,32320,0.082170261,2655.74
2023-05-01,Mario Watson,Ashley Travis,Honda,Altima,2021,46449,0.1212655,5632.66
2023-05-01,Olivia Cameron,Joseph Ross,Honda,F-150,2018,42703,0.078644764,3358.37
2023-05-01,Cassandra Evans,Kristopher Davis,Ford,Corolla,2021,11239,0.050964723,572.79
2023-05-01,Richard Davis,James Kramer,Nissan,Corolla,2011,10720,0.090130374,966.2
2023-05-01,David Taylor PhD,Cynthia Summers,Toyota,Civic,2018,37427,0.129299819,4839.3
2023-05-01,Jeffery Bullock,Amanda Huff,Honda,F-150,2013,43307,0.124803688,5404.87
2023-05-01,Edward Pearson,Molly Crawford,Honda,Civic,2014,10235,0.097867611,1001.67
2023-05-01,Robin Smith,Janet Marquez,Honda,Corolla,2012,26693,0.13682466,3652.26
2023-05-01,Peter Rodriguez,Jenny Miller,Ford,F-150,2017,10356,0.076019196,787.25
2023-05-01,Stephanie Ramirez,Yvonne Miller,Nissan,Corolla,2011,44025,0.116622514,5134.31
2023-05-01,Catherine Whitney,Kiara Kidd,Toyota,Corolla,2019,38505,0.055976904,2155.39
2023-05-01,Julie Smith,Hunter Martinez,Nissan,F-150,2010,24278,0.121880694,2959.02
2023-05-01,David Wiley,George Russell,Ford,Civic,2020,12529,0.103718663,1299.49
2023-05-01,Chase Sullivan,Timothy Scott,Ford,F-150,2014,46246,0.125080745,5784.48
2023-05-01,Raymond Conley,Rebecca Mcmillan,Toyota,Altima,2021,38562,0.115099262,4438.46
2023-05-01,Kenneth Williams,Erica Cole,Ford,Silverado,2010,14828,0.080368353,1191.7
2023-05-01,Darlene Winters,Michael Brock,Nissan,Corolla,2012,23863,0.126271015,3013.21
2023-05-01,Oscar Walker,David Christensen,Ford,Civic,2019,19494,0.070823847,1380.64
2023-05-01,Matthew Graves,Mr. Kevin Smith,Nissan,Civic,2017,39312,0.088610666,3483.46
2023-05-01,Crystal George,Theresa Charles,Chevrolet,Altima,2016,28707,0.067166027,1928.14
2023-05-01,Jason Turner,Kelly Zimmerman,Ford,Civic,2013,28193,0.094445039,2662.69
2023-05-01,Jessica Chaney,Rebecca Padilla,Honda,Silverado,2018,19437,0.059649871,1159.41
2023-05-01,David Wilson,Lori Jackson,Nissan,Silverado,2011,28243,0.141202089,3987.97
2023-05-01,Kevin Thompson,David Cummings,Honda,Civic,2010,30954,0.102514959,3173.25
2023-05-01,Stacy Kelly,Linda Delacruz,Ford,Civic,2014,25673,0.054720489,1404.84
2023-05-01,Melissa Mitchell,Rebecca Bernard,Nissan,Silverado,2015,29767,0.145721243,4337.68
2023-05-01,Rebecca Love,Jeffrey Johnson,Ford,Silverado,2014,21713,0.118959531,2582.97
2023-05-01,Joshua Clark,John Garcia,Ford,Silverado,2011,13003,0.119628585,1555.53
2023-05-01,Destiny Kaufman,Alexander Coleman,Ford,Civic,2010,43959,0.065195727,2865.94
2023-05-01,Susan Allen,Zachary David,Chevrolet,Altima,2013,49167,0.09689581,4764.08
2023-05-01,Kimberly Hopkins,Kaitlyn Gonzalez,Honda,F-150,2021,44173,0.101181251,4469.48
2023-05-01,David Mejia,Joshua Flowers,Toyota,Civic,2011,22809,0.059642472,1360.39
2023-05-01,Kerry Gardner,Melissa Lewis,Nissan,Silverado,2014,41984,0.139738134,5866.77
2023-05-01,Daisy Hughes,Kyle Schneider,Chevrolet,F-150,2019,43077,0.05971885,2572.51
2023-05-01,Victor Rivas,Richard Davis,Ford,Corolla,2013,18634,0.098082707,1827.67
2023-05-01,Frank Jimenez,Jennifer Munoz,Chevrolet,Corolla,2018,16810,0.115346803,1938.98
2023-05-01,Jose Daniels,Andrea Davis,Nissan,F-150,2021,10202,0.117875782,1202.57
2023-05-01,Nancy Garza,Jason Buchanan,Ford,Silverado,2015,34907,0.102702866,3585.05
2023-05-01,Nicole Brady,Kristina Fernandez,Ford,Silverado,2015,45333,0.14404444,6529.97
2023-05-01,Donald Ray,Steven Dorsey,Toyota,Corolla,2017,23801,0.137625066,3275.61
2023-05-01,Charles Aguirre,Thomas Mcpherson,Honda,Altima,2019,25511,0.086414633,2204.52
2023-05-01,Morgan Erickson DVM,Micheal Bell,Chevrolet,F-150,2011,47857,0.129277527,6186.83
2023-05-01,Timothy Vargas,Peggy Johnson,Honda,Corolla,2021,10387,0.095304801,989.93
2023-05-01,Sarah Jackson,Brian Wilson,Chevrolet,Corolla,2013,10889,0.138484341,1507.96
2023-05-01,Kristen Bowman,Nicole Reese,Ford,Silverado,2014,23664,0.099872304,2363.38
2023-05-01,Kimberly Sanders,Krista Hughes,Ford,Corolla,2019,27114,0.122564358,3323.21
2023-05-01,Susan Evans,Jessica Johnson,Honda,Civic,2021,39696,0.056464669,2241.42
2023-05-01,Adrian Smith,Tony Vasquez,Honda,Altima,2015,12359,0.140465935,1736.02
2023-05-01,Cameron Adkins,Richard Lamb,Honda,Civic,2012,33427,0.09264382,3096.8
2023-05-01,Allen Kelly,Cynthia Riley,Chevrolet,F-150,2021,22163,0.1039023,2302.79
2023-05-01,Nancy Beck,Christina Rojas,Nissan,Altima,2021,44824,0.08375852,3754.39
2023-05-01,Cynthia Lloyd,Cassandra Williams,Chevrolet,Altima,2011,29668,0.119322337,3540.06
2023-05-01,Ronald Allen,Patrick Fischer,Ford,Altima,2013,25594,0.059198127,1515.12
2023-05-01,Jeremy Robertson,Bryan Sanchez,Chevrolet,Civic,2022,10422,0.117721404,1226.89
2023-05-01,Alicia Thompson,Aaron Hernandez,Ford,Silverado,2019,42596,0.127541595,5432.76
2023-05-01,Morgan Thornton,William Castillo,Honda,Silverado,2013,13530,0.065131263,881.23
2023-05-01,Kathleen Hamilton,Timothy Vaughan,Toyota,Altima,2012,15782,0.141946737,2240.2
2023-05-01,Mr. Brandon James PhD,Anthony Farmer,Chevrolet,Civic,2020,45248,0.121723887,5507.76
2023-05-01,Joseph Collins,Phyllis Miller,Toyota,Corolla,2010,45179,0.075048538,3390.62
2023-05-01,Melanie Chase,Frances Hicks,Toyota,Civic,2012,10083,0.093673055,944.51
2023-05-01,Alicia Carr,Alexandria West,Nissan,Silverado,2018,41493,0.073808905,3062.55
2023-05-01,Beth Goodwin,Dalton Thomas,Nissan,Silverado,2011,27901,0.079182085,2209.26
2023-05-01,Maria Mccarty,Natasha Taylor,Toyota,Altima,2020,14470,0.09486528,1372.7
2023-05-01,Miss Lisa Gould,Nathan Green,Toyota,Silverado,2014,17847,0.098022264,1749.4
2023-05-01,Vincent Oliver,Juan Hamilton,Ford,Corolla,2015,44288,0.077158149,3417.18
2023-05-01,Jennifer Avila,Rachel Gray,Ford,Silverado,2014,30494,0.115993122,3537.09
2023-05-01,James Walker,Barbara Alexander,Chevrolet,Silverado,2020,38962,0.12628338,4920.25
2023-05-01,Scott Smith,Sarah Kane,Ford,Corolla,2015,11609,0.096844225,1124.26
2023-05-01,Michele Harvey MD,Rhonda Collins,Toyota,Civic,2017,18735,0.080233756,1503.18
2023-05-01,Daniel Soto,Ralph Sanders,Toyota,Altima,2020,33553,0.112333418,3769.12
2023-05-01,Cindy Ward,Lauren Reese,Ford,F-150,2011,39000,0.063974189,2494.99
2023-05-01,Kristin Ramirez,Kimberly Baker,Chevrolet,Civic,2014,26583,0.078263666,2080.48
2023-05-01,Kathleen Sims,Sandra Petersen,Ford,Altima,2017,23624,0.107874359,2548.42
2023-05-01,Barbara Gallegos,Nicholas Anderson,Honda,Silverado,2018,36597,0.083559433,3058.02
2023-05-01,Elijah Gaines,Paul Greer,Chevrolet,F-150,2019,42331,0.090969668,3850.84
2023-05-01,Edward Horne,Arthur Adams,Honda,F-150,2015,12119,0.081363485,986.04
2023-05-01,Katrina Walker,Daniel Foster,Toyota,Corolla,2017,49609,0.062837921,3117.33
2023-05-01,Timothy Soto,Peter Ross,Toyota,Silverado,2013,34395,0.097388943,3349.69
2023-05-01,Hunter Nichols,Dominic Rose,Chevrolet,Silverado,2011,43960,0.106197457,4668.44
2023-05-01,Robert Martinez,Patrick Cochran,Nissan,Silverado,2022,10554,0.118539564,1251.07
2023-05-01,Paul Stephenson,Heather Wright,Nissan,Civic,2018,38945,0.099858751,3889.0
2023-05-01,Johnny Wilson,William Foster,Honda,Silverado,2013,23560,0.107067733,2522.52
2023-05-01,Sabrina Barnes,Catherine Wright,Honda,F-150,2013,10257,0.065322438,670.01
2023-05-01,Edward Smith,Anthony Davis,Honda,Altima,2020,14869,0.126150831,1875.74
2023-05-01,Cory Campbell,Jennifer Murillo,Toyota,Corolla,2014,27960,0.094232978,2634.75
2023-05-01,Kimberly Smith,Joel Moore,Ford,F-150,2020,24532,0.072437196,1777.03
2023-05-01,Jessica Perkins,Stephen Clark,Chevrolet,F-150,2016,23502,0.115671471,2718.51
2023-05-01,Debra Banks MD,Anthony Gonzalez,Toyota,Altima,2015,43949,0.124070134,5452.76
2023-05-01,Michael Hughes,Crystal Lewis,Toyota,Silverado,2010,29924,0.145568378,4355.99
2023-05-01,Tyler Hernandez,Seth Sullivan,Ford,Corolla,2014,44267,0.132008153,5843.6
2023-05-01,Jennifer Taylor,Mary Flores,Ford,Civic,2014,46056,0.05081097,2340.15
2023-05-01,Jessica Cross,Dylan Young,Honda,Civic,2013,35936,0.09756082,3505.95
2023-05-01,Adam Smith,Samantha Melendez,Nissan,Civic,2018,28527,0.114421396,3264.1
2023-05-01,Sara Coleman,Alyssa Francis,Ford,Civic,2016,25789,0.050384678,1299.37
2023-05-01,Harold Michael,Michelle Curtis,Nissan,Civic,2017,34011,0.079090962,2689.96
2023-05-01,Lisa Carter,Nicholas Watts,Toyota,Altima,2011,10204,0.14239801,1453.03
2023-05-01,Jasmine Cruz,Leah Barr,Nissan,Silverado,2016,12589,0.144082835,1813.86
2023-05-01,Jose Miller,Danielle Hamilton,Ford,Altima,2018,39155,0.057967121,2269.7
2023-05-01,Anthony Mack,Benjamin Aguilar,Chevrolet,Altima,2014,25616,0.110519423,2831.07
2023-05-01,Jessica Gutierrez,Gregory Weaver,Toyota,Civic,2014,39190,0.140623408,5511.03
2023-05-01,Hannah Gibson,Robert Houston,Honda,F-150,2014,23971,0.13300836,3188.34
2023-05-01,Derrick Jones,Zachary Jenkins,Chevrolet,Altima,2019,31050,0.106713371,3313.45
2023-05-01,Robin Wright,Craig Adams,Nissan,Corolla,2016,18661,0.091421626,1706.02
2023-05-01,Stephen Martinez,Connie Lawrence,Chevrolet,F-150,2012,47808,0.107315744,5130.55
2023-05-01,Craig Henson,Vanessa Garrett,Ford,Corolla,2013,19431,0.11767947,2286.63
2023-05-01,Bob Oliver,Cassandra White,Nissan,Altima,2012,11300,0.107645825,1216.4
2023-05-01,Joanna Jones,Jessica Garcia,Nissan,F-150,2011,29622,0.107668408,3189.35
2023-05-01,William Smith,Jonathan Smith,Toyota,Altima,2021,46352,0.129863803,6019.45
2023-05-01,Katie Walker,Mrs. Amy Moore,Ford,Civic,2021,17442,0.082819259,1444.53
2023-05-01,Melissa Sellers,Michael Bowman,Chevrolet,F-150,2018,39181,0.122868615,4814.12
2023-05-01,Cynthia Davis,Derek Kelley,Honda,Altima,2012,29516,0.065464575,1932.25
2023-05-01,John Perry,Nicole Harrison,Chevrolet,F-150,2012,19945,0.058011318,1157.04
2023-05-01,Patricia Merritt,Lawrence Sandoval,Chevrolet,Civic,2019,22067,0.137854019,3042.02
2023-05-01,Samuel Meyers,Hailey Frey,Nissan,Silverado,2019,32081,0.145945324,4682.07
2023-05-01,John Hess,James Johnson,Honda,Altima,2010,42854,0.096223307,4123.55
2023-05-01,Jessica Hines,Scott Daniel,Chevrolet,Silverado,2012,40814,0.079407295,3240.93
2023-05-01,Samantha Vargas,George Ford,Toyota,Silverado,2019,46238,0.080829264,3737.38
2023-05-01,Brittany Mata,William Grant,Toyota,Altima,2010,41581,0.050739887,2109.82
2023-05-01,Glenn Clark,Susan Steele,Honda,Corolla,2011,41572,0.0725968,3017.99
2023-05-01,Jeffrey Gardner,James Curry,Chevrolet,Silverado,2019,44016,0.147907204,6510.28
2023-05-01,Anthony Freeman,Paul Cook,Ford,Corolla,2014,23167,0.14316181,3316.63
2023-05-01,Elizabeth Monroe,Kristi Gordon,Nissan,F-150,2014,21945,0.136427332,2993.9
2023-05-01,Courtney Weber,Regina Wilson DDS,Chevrolet,Corolla,2017,41837,0.102100471,4271.58
2023-05-01,Rhonda Whitney,David Watkins,Nissan,Civic,2017,40732,0.106382818,4333.18
2023-05-01,Joseph Moore,Tonya Shields,Chevrolet,Silverado,2012,48428,0.104057709,5039.31
2023-05-01,Donna Case,Tyler Ballard,Toyota,Silverado,2012,28579,0.059735019,1707.17
2023-05-01,Rodney Smith,Curtis Davis,Ford,Civic,2021,24670,0.145282597,3584.12
2023-05-01,Kimberly Walker,Theresa Fuentes,Ford,Corolla,2014,31219,0.084394589,2634.71
2023-05-01,Mary Young,John Bautista,Honda,Civic,2012,23562,0.077789931,1832.89
2023-05-01,Eric Fernandez,Tiffany Smith,Chevrolet,Civic,2016,24612,0.086361941,2125.54
2023-05-01,Kathryn Cooper,Brian Fletcher DDS,Toyota,Altima,2016,14610,0.136631316,1996.18
2023-05-01,Shawn Rush,Misty Wolf,Honda,F-150,2018,34478,0.127176073,4384.78
2023-05-01,Bruce Ellis,Stephanie Francis,Nissan,Civic,2019,46018,0.120633527,5551.31
2023-05-01,Timothy Rodriguez,Michael Gonzalez,Ford,Altima,2019,31216,0.062485586,1950.55
2023-05-01,Tracy Kim,Laura Phillips,Honda,Civic,2016,46457,0.135180155,6280.06
2023-05-01,Rebecca Thompson,Allen Ramirez,Toyota,Corolla,2021,28153,0.132259265,3723.5
2023-05-01,Amanda Gibson,Gerald Shepherd,Toyota,Silverado,2011,30911,0.068951769,2131.37
2023-05-01,Ryan Wiggins,Dr. Dennis Cunningham,Chevrolet,F-150,2016,42763,0.145945438,6241.06
2023-05-01,Angela Guerrero,William Miller,Nissan,Silverado,2016,46702,0.142186537,6640.4
2023-05-01,Julia Silva,Joshua Villarreal,Nissan,Altima,2017,33063,0.08973504,2966.91
2023-05-01,Jennifer Hudson,Felicia Jones,Honda,Altima,2010,44051,0.119531265,5265.47
2023-05-01,Matthew Jones,Christina Black,Ford,Civic,2012,21818,0.115684113,2524.0
2023-05-01,Kevin Garcia,Christian Cohen,Chevrolet,Corolla,2021,40206,0.076865851,3090.47
2023-05-01,Laura Dunlap,Cheryl Weber,Ford,Altima,2015,34496,0.138554696,4779.58
2023-05-01,James Crosby,Kimberly Luna,Chevrolet,Silverado,2012,27674,0.057903452,1602.42
2023-05-01,David Lane,Denise Pierce,Toyota,F-150,2016,30419,0.149290051,4541.25
2023-05-01,Jose Peters,Carmen Jenkins,Honda,Silverado,2021,48954,0.123124837,6027.45
2023-05-01,Gregory Tran,Claudia Young,Nissan,Corolla,2013,36814,0.097046855,3572.68
2023-05-01,Henry King,Heather Aguirre,Honda,Silverado,2022,44240,0.123158604,5448.54
2023-05-01,David Carter,David Cook,Ford,F-150,2010,13448,0.126644627,1703.12
2023-05-01,Ronald Turner,Kevin Dominguez,Honda,F-150,2011,32181,0.060436524,1944.91
2023-05-01,Robert Flores,Tara Miller,Honda,Silverado,2022,49747,0.108207855,5383.02
2023-05-01,Jasmine French,Brianna Morton DVM,Toyota,F-150,2011,33788,0.052588083,1776.85
2023-05-01,Tina Jenkins,Kaylee Simmons,Ford,Silverado,2017,10353,0.137982059,1428.53
2023-05-01,Francis Bailey,Amy Gross,Ford,Silverado,2016,31393,0.147723244,4637.48
2023-05-01,Rickey Morton,Phyllis Shannon,Toyota,Silverado,2013,10649,0.063760815,678.99
2023-05-01,Daniel Lowe,Dennis Watson,Nissan,Silverado,2020,22851,0.074062295,1692.4
2023-05-01,Stephen Garcia,Alejandro Walsh,Toyota,Silverado,2020,28950,0.069684477,2017.37
2023-05-01,Wanda Duke,Willie Lynn,Ford,Civic,2010,22639,0.051463245,1165.08
2023-05-01,Christopher Johnson,Lisa Gilbert,Chevrolet,Altima,2015,11163,0.058422842,652.17
2023-05-01,Natalie Adams,Sylvia Ramirez,Toyota,Civic,2010,38268,0.078622586,3008.73
2023-05-01,David Harmon,Howard Bennett,Nissan,Civic,2013,46891,0.076303015,3577.92
2023-05-01,Megan Peterson,Adriana Padilla,Nissan,F-150,2016,43326,0.080458546,3485.95
2023-05-01,Thomas Dillon,Mitchell Roberts,Chevrolet,Civic,2013,18512,0.139029548,2573.71
2023-05-01,John Taylor,Lauren Gordon,Toyota,Altima,2019,41248,0.05468926,2255.82
2023-05-01,Jasmine Anderson,Mark Saunders,Toyota,Altima,2012,27179,0.077409207,2103.9
2023-05-01,Joe Hill,Maria Bailey,Honda,Civic,2011,30535,0.092520946,2825.13
2023-05-01,Alyssa Cameron,Denise Martinez,Toyota,Corolla,2018,35296,0.066432477,2344.8
2023-05-01,Joshua Casey,William Ortega,Toyota,Civic,2018,42167,0.123808516,5220.63
2023-05-01,Janet Villarreal,Linda Smith,Toyota,Corolla,2014,30782,0.142996805,4401.73
